timestep_time,vehicle_CO,vehicle_CO2,vehicle_HC,vehicle_NOx,vehicle_PMx,vehicle_angle,vehicle_eclass,vehicle_electricity,vehicle_fuel,vehicle_id,vehicle_lane,vehicle_noise,vehicle_pos,vehicle_route,vehicle_speed,vehicle_type,vehicle_waiting,vehicle_x,vehicle_y
23.00,4.82,2439.90,0.08,0.78,0.02,180.00,HBEFA3/PC_G_EU4,0.00,778.23,15,E4_0,63.79,75.62,!15,12.57,taxi,0.00,98.40,224.38
23.00,138.90,9190.71,0.85,3.95,0.19,90.00,HBEFA3/PC_G_EU4,0.00,2931.38,16,E0_0,70.73,58.99,!16,13.28,taxi,0.00,-41.01,98.40
23.00,96.71,5249.08,0.56,2.21,0.10,180.00,HBEFA3/PC_G_EU4,0.00,1674.22,18,E4_0,65.97,30.45,!18,8.69,taxi,0.00,98.40,269.55
23.00,145.28,4953.44,0.78,2.19,0.11,270.00,HBEFA3/PC_G_EU4,0.00,1579.94,21,-E3_0,68.52,11.10,!21,4.24,taxi,0.00,288.90,101.60
23.00,164.78,2624.72,0.81,1.20,0.07,270.00,HBEFA3/PC_G_EU4,0.00,837.22,23,-E2_0,55.94,5.10,!23,0.00,taxi,0.00,194.90,101.60
23.00,0.00,0.00,0.00,0.00,0.00,0.00,HBEFA3/PC_G_EU4,0.00,0.00,4,-E6_0,48.82,85.13,!4,5.08,taxi,0.00,101.60,85.13
23.00,0.00,0.00,0.00,0.00,0.00,180.00,HBEFA3/PC_G_EU4,0.00,0.00,9,E5_0,62.78,51.70,!9,12.86,taxi,0.00,98.40,148.30
24.00,5.92,2241.20,0.08,0.71,0.01,180.00,HBEFA3/PC_G_EU4,0.00,714.86,10,E5_0,63.18,13.33,!10,11.87,taxi,0.00,98.40,186.67
24.00,0.00,0.00,0.00,0.00,0.00,353.91,HBEFA3/PC_G_EU4,0.00,0.00,11,:J2_8_0,54.97,3.74,!11,0.86,taxi,0.00,101.07,96.50
24.00,0.00,0.00,0.00,0.00,0.00,270.00,HBEFA3/PC_G_EU4,0.00,0.00,13,-E2_0,46.87,91.37,!13,3.60,taxi,0.00,108.63,101.60
24.00,0.00,0.00,0.00,0.00,0.00,179.64,HBEFA3/PC_G_EU4,0.00,0.00,14,:J2_2_0,52.31,0.22,!14,6.86,taxi,0.00,98.43,106.98
24.00,2.91,2360.42,0.07,0.75,0.01,180.00,HBEFA3/PC_G_EU4,0.00,752.88,15,E4_0,63.75,88.22,!15,12.61,taxi,0.00,98.40,211.78
24.00,58.84,5564.44,0.40,2.22,0.10,90.00,HBEFA3/PC_G_EU4,0.00,1774.79,16,E0_0,67.13,73.14,!16,14.15,taxi,0.00,-26.86,98.40
24.00,107.18,6530.97,0.64,2.77,0.13,180.00,HBEFA3/PC_G_EU4,0.00,2083.07,18,E4_0,67.80,40.79,!18,10.33,taxi,0.00,98.40,259.21
24.00,126.00,5281.89,0.70,2.29,0.11,270.00,HBEFA3/PC_G_EU4,0.00,1684.69,21,-E3_0,67.11,17.30,!21,6.20,taxi,0.00,282.70,101.60
24.00,147.87,3440.04,0.75,1.53,0.08,270.00,HBEFA3/PC_G_EU4,0.00,1097.26,23,-E2_0,65.51,7.10,!23,2.00,taxi,0.00,192.90,101.60
24.00,0.00,0.00,0.00,0.00,0.00,0.00,HBEFA3/PC_G_EU4,0.00,0.00,4,-E6_0,43.07,86.90,!4,1.77,taxi,0.00,101.60,86.90
24.00,71.79,6122.99,0.47,2.49,0.11,180.00,HBEFA3/PC_G_EU4,0.00,1952.94,9,E5_0,67.56,65.61,!9,13.91,taxi,0.00,98.40,134.39
25.00,36.91,3940.76,0.26,1.50,0.06,180.00,HBEFA3/PC_G_EU4,0.00,1256.92,10,E5_0,65.01,25.73,!10,12.40,taxi,0.00,98.40,174.27
25.00,161.44,2581.02,0.80,1.18,0.06,353.69,HBEFA3/PC_G_EU4,0.00,823.28,11,:J2_8_0,52.83,3.88,!11,0.14,taxi,0.00,101.05,96.64
25.00,155.80,2388.78,0.77,1.09,0.06,270.00,HBEFA3/PC_G_EU4,0.00,761.97,13,-E2_0,41.21,91.61,!13,0.23,taxi,0.00,108.39,101.60
25.00,60.89,2697.55,0.34,1.04,0.04,154.16,HBEFA3/PC_G_EU4,0.00,860.42,14,:J2_12_0,60.93,3.34,!14,7.18,taxi,0.00,100.86,100.44
25.00,2.64,2359.58,0.06,0.74,0.01,180.00,HBEFA3/PC_G_EU4,0.00,752.61,15,E5_0,63.78,0.77,!15,12.64,taxi,0.00,98.40,199.23
25.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,16,E0_0,63.59,86.88,!16,13.74,taxi,0.00,-13.12,98.40
25.00,94.37,6486.37,0.58,2.71,0.12,180.00,HBEFA3/PC_G_EU4,0.00,2068.84,18,E4_0,67.64,52.52,!18,11.74,taxi,0.00,98.40,247.48
25.00,145.00,7561.73,0.84,3.30,0.16,270.00,HBEFA3/PC_G_EU4,0.00,2411.83,21,-E3_0,70.27,25.93,!21,8.63,taxi,0.00,274.07,101.60
25.00,146.94,5258.82,0.79,2.32,0.11,270.00,HBEFA3/PC_G_EU4,0.00,1677.34,23,-E2_0,69.07,11.67,!23,4.57,taxi,0.00,188.33,101.60
25.00,0.00,0.00,0.00,0.00,0.00,0.00,HBEFA3/PC_G_EU4,0.00,0.00,4,-E6_0,54.73,88.27,!4,1.37,taxi,0.00,101.60,88.27
25.00,0.00,0.00,0.00,0.00,0.00,180.00,HBEFA3/PC_G_EU4,0.00,0.00,9,E5_0,58.17,76.33,!9,10.72,taxi,0.00,98.40,123.67
26.00,0.00,0.00,0.00,0.00,0.00,180.00,HBEFA3/PC_G_EU4,0.00,0.00,10,E5_0,61.31,37.39,!10,11.66,taxi,0.00,98.40,162.61
26.00,163.49,2615.44,0.81,1.20,0.07,353.37,HBEFA3/PC_G_EU4,0.00,834.26,11,:J2_8_0,55.63,3.94,!11,0.06,taxi,1.00,101.02,96.69
26.00,161.77,2602.71,0.80,1.19,0.06,270.00,HBEFA3/PC_G_EU4,0.00,830.20,13,-E2_0,55.60,91.75,!13,0.14,taxi,0.00,108.25,101.60
26.00,0.00,0.00,0.00,0.00,0.00,104.10,HBEFA3/PC_G_EU4,0.00,0.00,14,:J2_12_0,57.30,9.92,!14,6.59,taxi,0.00,106.99,98.43
26.00,1.83,2329.62,0.06,0.73,0.01,180.00,HBEFA3/PC_G_EU4,0.00,743.05,15,E5_0,63.77,13.44,!15,12.67,taxi,0.00,98.40,186.56
26.00,24.86,3916.05,0.20,1.44,0.05,90.00,HBEFA3/PC_G_EU4,0.00,1249.04,16,E1_0,65.81,0.94,!16,14.16,taxi,0.00,0.94,98.40
26.00,100.81,7315.02,0.63,3.07,0.14,180.00,HBEFA3/PC_G_EU4,0.00,2333.13,18,E4_0,68.65,65.72,!18,13.20,taxi,0.00,98.40,234.28
26.00,95.39,5832.73,0.57,2.45,0.11,270.00,HBEFA3/PC_G_EU4,0.00,1860.37,21,-E3_0,66.79,35.98,!21,10.05,taxi,0.00,264.02,101.60
26.00,125.40,5455.35,0.70,2.36,0.11,270.00,HBEFA3/PC_G_EU4,0.00,1740.01,23,-E2_0,67.30,18.21,!23,6.53,taxi,0.00,181.79,101.60
26.00,0.00,0.00,0.00,0.00,0.00,0.00,HBEFA3/PC_G_EU4,0.00,0.00,4,-E6_0,53.30,88.98,!4,0.71,taxi,0.00,101.60,88.98
26.00,3.24,1562.06,0.05,0.42,0.00,180.00,HBEFA3/PC_G_EU4,0.00,498.25,9,E5_0,61.58,86.84,!9,10.51,taxi,0.00,98.40,113.16
27.00,0.00,1576.05,0.01,0.40,0.00,180.00,HBEFA3/PC_G_EU4,0.00,502.71,10,E5_0,62.32,48.85,!10,11.46,taxi,0.00,98.40,151.15
27.00,164.28,2621.36,0.81,1.20,0.07,353.22,HBEFA3/PC_G_EU4,0.00,836.15,11,:J2_8_0,55.78,3.97,!11,0.02,taxi,2.00,101.01,96.71
27.00,163.86,2617.88,0.81,1.20,0.07,270.00,HBEFA3/PC_G_EU4,0.00,835.04,13,-E2_0,55.51,91.80,!13,0.04,taxi,1.00,108.20,101.60
27.00,90.37,4445.65,0.52,1.85,0.08,90.00,HBEFA3/PC_G_EU4,0.00,1417.97,14,E2_0,64.56,7.54,!14,7.75,taxi,0.00,114.74,98.40
27.00,0.00,1725.84,0.00,0.45,0.00,180.00,HBEFA3/PC_G_EU4,0.00,550.48,15,E5_0,63.22,25.95,!15,12.51,taxi,0.00,98.40,174.05
27.00,0.00,1940.07,0.00,0.51,0.00,90.00,HBEFA3/PC_G_EU4,0.00,618.81,16,E1_0,64.43,14.98,!16,14.05,taxi,0.00,14.98,98.40
27.00,0.00,0.00,0.00,0.00,0.00,180.00,HBEFA3/PC_G_EU4,0.00,0.00,18,E4_0,63.23,78.64,!18,12.92,taxi,0.00,98.40,221.36
27.00,94.71,6396.56,0.58,2.68,0.12,270.00,HBEFA3/PC_G_EU4,0.00,2040.19,21,-E3_0,67.53,47.44,!21,11.46,taxi,0.00,252.56,101.60
27.00,102.12,5152.13,0.59,2.18,0.10,270.00,HBEFA3/PC_G_EU4,0.00,1643.30,23,-E2_0,65.92,26.21,!23,8.00,taxi,0.00,173.79,101.60
27.00,164.78,2624.72,0.81,1.20,0.07,90.00,HBEFA3/PC_G_EU4,0.00,837.22,24,E1_0,55.94,5.10,!24,0.00,taxi,0.00,5.10,98.40
27.00,160.72,2577.73,0.79,1.18,0.06,0.00,HBEFA3/PC_G_EU4,0.00,822.23,4,-E6_0,53.66,89.16,!4,0.18,taxi,0.00,101.60,89.16
27.00,0.00,0.00,0.00,0.00,0.00,180.09,HBEFA3/PC_G_EU4,0.00,0.00,9,:J2_0_0,50.73,0.05,!9,6.01,taxi,0.00,98.39,107.15
28.00,67.26,5430.44,0.43,2.20,0.09,180.00,HBEFA3/PC_G_EU4,0.00,1732.05,10,E5_0,66.52,61.30,!10,12.45,taxi,0.00,98.40,138.70
28.00,164.77,2624.66,0.81,1.20,0.07,353.22,HBEFA3/PC_G_EU4,0.00,837.20,11,:J2_8_0,55.84,3.97,!11,0.00,taxi,3.00,101.01,96.71
28.00,164.76,2624.61,0.81,1.20,0.07,270.00,HBEFA3/PC_G_EU4,0.00,837.19,13,-E2_0,55.75,91.80,!13,0.00,taxi,2.00,108.20,101.60
28.00,143.38,8168.26,0.85,3.55,0.17,90.00,HBEFA3/PC_G_EU4,0.00,2605.28,14,E2_0,70.43,17.60,!14,10.06,taxi,0.00,124.80,98.40
28.00,0.86,2228.51,0.05,0.69,0.01,180.00,HBEFA3/PC_G_EU4,0.00,710.81,15,E5_0,63.59,38.46,!15,12.51,taxi,0.00,98.40,161.54
28.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,16,E1_0,63.40,28.57,!16,13.59,taxi,0.00,28.57,98.40
28.00,0.00,2291.44,0.05,0.71,0.01,180.00,HBEFA3/PC_G_EU4,0.00,730.88,18,E4_0,63.91,91.57,!18,12.93,taxi,0.00,98.40,208.43
28.00,102.67,7327.03,0.64,3.08,0.14,270.00,HBEFA3/PC_G_EU4,0.00,2336.96,21,-E3_0,68.66,60.41,!21,12.96,taxi,0.00,239.59,101.60
28.00,126.37,7314.36,0.75,3.15,0.15,270.00,HBEFA3/PC_G_EU4,0.00,2332.93,23,-E2_0,69.09,36.21,!23,10.00,taxi,0.00,163.79,101.60
28.00,147.61,3358.28,0.75,1.50,0.07,90.00,HBEFA3/PC_G_EU4,0.00,1071.18,24,E1_0,65.09,7.01,!24,1.91,taxi,0.00,7.01,98.40
28.00,162.70,2609.77,0.80,1.19,0.07,0.00,HBEFA3/PC_G_EU4,0.00,832.45,4,-E6_0,55.65,89.26,!4,0.10,taxi,0.00,101.60,89.26
28.00,61.55,1979.13,0.32,0.74,0.02,212.19,HBEFA3/PC_G_EU4,0.00,631.28,9,:J2_0_0,58.54,5.97,!9,5.92,taxi,0.00,95.75,102.25
29.00,0.00,0.00,0.00,0.00,0.00,180.00,HBEFA3/PC_G_EU4,0.00,0.00,10,E5_0,61.03,72.88,!10,11.58,taxi,0.00,98.40,127.12
29.00,164.77,2624.70,0.81,1.20,0.07,353.22,HBEFA3/PC_G_EU4,0.00,837.22,11,:J2_8_0,55.94,3.97,!11,0.00,taxi,4.00,101.01,96.71
29.00,164.78,2624.72,0.81,1.20,0.07,270.00,HBEFA3/PC_G_EU4,0.00,837.22,13,-E2_0,55.94,91.80,!13,0.00,taxi,3.00,108.20,101.60
29.00,165.12,10204.37,1.00,4.45,0.22,90.00,HBEFA3/PC_G_EU4,0.00,3254.69,14,E2_0,72.18,30.11,!14,12.51,taxi,0.00,137.31,98.40
29.00,0.00,0.00,0.00,0.00,0.00,180.00,HBEFA3/PC_G_EU4,0.00,0.00,15,E5_0,62.10,50.49,!15,12.02,taxi,0.00,98.40,149.51
29.00,0.00,1385.96,0.00,0.27,0.00,90.00,HBEFA3/PC_G_EU4,0.00,442.08,16,E1_0,63.59,41.90,!16,13.33,taxi,0.00,41.90,98.40
29.00,1.73,2428.61,0.06,0.77,0.02,180.00,HBEFA3/PC_G_EU4,0.00,774.63,18,E5_0,64.04,4.45,!18,12.98,taxi,0.00,98.40,195.55
29.00,77.90,6470.96,0.51,2.65,0.12,270.00,HBEFA3/PC_G_EU4,0.00,2063.92,21,-E3_0,67.93,74.49,!21,14.08,taxi,0.00,225.51,101.60
29.00,165.39,10198.98,1.00,4.45,0.22,270.00,HBEFA3/PC_G_EU4,0.00,3252.97,23,-E2_0,72.20,48.66,!23,12.45,taxi,0.00,151.34,101.60
29.00,130.34,3698.35,0.68,1.62,0.08,90.00,HBEFA3/PC_G_EU4,0.00,1179.64,24,E1_0,64.25,10.50,!24,3.49,taxi,0.00,10.50,98.40
29.00,164.68,2623.99,0.81,1.20,0.07,0.00,HBEFA3/PC_G_EU4,0.00,836.99,4,-E6_0,55.52,89.26,!4,0.00,taxi,1.00,101.60,89.26
29.00,68.25,2417.16,0.36,0.94,0.03,266.81,HBEFA3/PC_G_EU4,0.00,770.99,9,-E1_0,59.74,3.04,!9,6.10,taxi,0.00,89.76,101.60
30.00,0.00,0.00,0.00,0.00,0.00,180.00,HBEFA3/PC_G_EU4,0.00,0.00,10,E5_0,61.85,84.13,!10,11.25,taxi,0.00,98.40,115.87
30.00,164.78,2624.72,0.81,1.20,0.07,353.22,HBEFA3/PC_G_EU4,0.00,837.22,11,:J2_8_0,55.94,3.97,!11,0.00,taxi,5.00,101.01,96.71
30.00,164.78,2624.72,0.81,1.20,0.07,270.00,HBEFA3/PC_G_EU4,0.00,837.22,13,-E2_0,55.94,91.80,!13,0.00,taxi,4.00,108.20,101.60
30.00,55.07,5132.67,0.37,2.04,0.09,90.00,HBEFA3/PC_G_EU4,0.00,1637.08,14,E2_0,66.48,43.43,!14,13.32,taxi,0.00,150.63,98.40
30.00,0.00,1522.00,0.00,0.37,0.00,180.00,HBEFA3/PC_G_EU4,0.00,485.47,15,E5_0,62.54,62.29,!15,11.80,taxi,0.00,98.40,137.71
30.00,46.48,4931.23,0.33,1.92,0.08,90.00,HBEFA3/PC_G_EU4,0.00,1572.83,16,E1_0,66.56,55.94,!16,14.04,taxi,0.00,55.94,98.40
30.00,69.77,6049.37,0.46,2.45,0.11,180.00,HBEFA3/PC_G_EU4,0.00,1929.46,18,E5_0,67.52,18.44,!18,13.99,taxi,0.00,98.40,181.56
30.00,0.00,0.00,0.00,0.00,0.00,270.00,HBEFA3/PC_G_EU4,0.00,0.00,21,-E3_0,62.98,87.94,!21,13.45,taxi,0.00,212.06,101.60
30.00,125.13,8796.30,0.78,3.74,0.18,270.00,HBEFA3/PC_G_EU4,0.00,2805.58,23,-E2_0,70.21,62.86,!23,14.19,taxi,0.00,137.14,101.60
30.00,117.11,4060.63,0.63,1.75,0.08,90.00,HBEFA3/PC_G_EU4,0.00,1295.18,24,E1_0,64.42,15.45,!24,4.95,taxi,0.00,15.45,98.40
30.00,164.78,2624.72,0.81,1.20,0.07,90.00,HBEFA3/PC_G_EU4,0.00,837.22,27,E1_0,55.94,5.10,!27,0.00,taxi,0.00,5.10,98.40
30.00,164.70,2624.20,0.81,1.20,0.07,0.00,HBEFA3/PC_G_EU4,0.00,837.06,4,-E6_0,55.94,89.27,!4,0.00,taxi,2.00,101.60,89.27
30.00,134.09,6864.75,0.77,2.98,0.14,270.00,HBEFA3/PC_G_EU4,0.00,2189.53,9,-E1_0,69.16,11.34,!9,8.30,taxi,0.00,81.46,101.60
31.00,0.00,0.00,0.00,0.00,0.00,180.00,HBEFA3/PC_G_EU4,0.00,0.00,10,E5_0,53.86,91.78,!10,7.64,taxi,0.00,98.40,108.22
31.00,164.78,2624.72,0.81,1.20,0.07,353.22,HBEFA3/PC_G_EU4,0.00,837.22,11,:J2_8_0,55.94,3.97,!11,0.00,taxi,6.00,101.01,96.71
31.00,164.78,2624.72,0.81,1.20,0.07,270.00,HBEFA3/PC_G_EU4,0.00,837.22,13,-E2_0,55.94,91.80,!13,0.00,taxi,5.00,108.20,101.60
31.00,0.00,1506.09,0.00,0.33,0.00,90.00,HBEFA3/PC_G_EU4,0.00,480.39,14,E2_0,63.50,56.53,!14,13.10,taxi,0.00,163.73,98.40
31.00,0.00,1441.47,0.00,0.34,0.00,180.00,HBEFA3/PC_G_EU4,0.00,459.79,15,E5_0,62.29,73.85,!15,11.56,taxi,0.00,98.40,126.15
31.00,15.79,3527.32,0.15,1.25,0.04,90.00,HBEFA3/PC_G_EU4,0.00,1125.06,16,E1_0,65.63,70.28,!16,14.34,taxi,0.00,70.28,98.40
31.00,0.00,0.00,0.00,0.00,0.00,180.00,HBEFA3/PC_G_EU4,0.00,0.00,18,E5_0,63.44,32.00,!18,13.57,taxi,0.00,98.40,168.00
31.00,50.67,5185.01,0.35,2.04,0.09,270.00,HBEFA3/PC_G_EU4,0.00,1653.77,21,-E2_0,66.83,2.06,!21,14.21,taxi,0.00,197.94,101.60
31.00,0.00,0.00,0.00,0.00,0.00,270.00,HBEFA3/PC_G_EU4,0.00,0.00,23,-E2_0,58.48,73.85,!23,11.00,taxi,0.00,126.15,101.60
31.00,118.13,5212.06,0.66,2.24,0.10,90.00,HBEFA3/PC_G_EU4,0.00,1662.42,24,E1_0,66.57,22.17,!24,6.72,taxi,0.00,22.17,98.40
31.00,150.37,3883.96,0.78,1.73,0.09,90.00,HBEFA3/PC_G_EU4,0.00,1238.84,27,E1_0,67.52,7.52,!27,2.42,taxi,0.00,7.52,98.40
31.00,164.78,2624.72,0.81,1.20,0.07,90.00,HBEFA3/PC_G_EU4,0.00,837.22,31,E0_0,55.94,5.10,!31,0.00,taxi,0.00,-94.90,98.40
31.00,164.77,2624.68,0.81,1.20,0.07,0.00,HBEFA3/PC_G_EU4,0.00,837.21,4,-E6_0,55.92,89.27,!4,0.00,taxi,3.00,101.60,89.27
31.00,92.41,5508.33,0.55,2.31,0.10,270.00,HBEFA3/PC_G_EU4,0.00,1756.90,9,-E1_0,66.32,21.00,!9,9.66,taxi,0.00,71.80,101.60
32.00,0.00,0.00,0.00,0.00,0.00,174.75,HBEFA3/PC_G_EU4,0.00,0.00,10,:J2_2_0,47.81,3.23,!10,4.25,taxi,0.00,98.86,104.01
32.00,164.78,2624.72,0.81,1.20,0.07,353.22,HBEFA3/PC_G_EU4,0.00,837.22,11,:J2_8_0,55.94,3.97,!11,0.00,taxi,7.00,101.01,96.71
32.00,164.78,2624.72,0.81,1.20,0.07,270.00,HBEFA3/PC_G_EU4,0.00,837.22,13,-E2_0,55.94,91.80,!13,0.00,taxi,6.00,108.20,101.60
32.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,14,E2_0,62.69,69.18,!14,12.65,taxi,0.00,176.38,98.40
32.00,0.00,0.00,0.00,0.00,0.00,180.00,HBEFA3/PC_G_EU4,0.00,0.00,15,E5_0,55.44,82.39,!15,8.54,taxi,0.00,98.40,117.61
32.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,16,E1_0,57.60,80.67,!16,10.39,taxi,0.00,80.67,98.40
32.00,16.17,3407.93,0.15,1.21,0.04,180.00,HBEFA3/PC_G_EU4,0.00,1086.98,18,E5_0,65.29,45.87,!18,13.86,taxi,0.00,98.40,154.13
32.00,0.00,0.00,0.00,0.00,0.00,270.00,HBEFA3/PC_G_EU4,0.00,0.00,21,-E2_0,62.18,15.24,!21,13.19,taxi,0.00,184.76,101.60
32.00,0.00,0.00,0.00,0.00,0.00,270.00,HBEFA3/PC_G_EU4,0.00,0.00,23,-E2_0,51.65,80.35,!23,6.50,taxi,0.00,119.65,101.60
32.00,110.80,5786.61,0.64,2.47,0.11,90.00,HBEFA3/PC_G_EU4,0.00,1845.66,24,E1_0,67.03,30.57,!24,8.41,taxi,0.00,30.57,98.40
32.00,126.00,3822.97,0.66,1.66,0.08,90.00,HBEFA3/PC_G_EU4,0.00,1219.38,27,E1_0,64.31,11.48,!27,3.96,taxi,0.00,11.48,98.40
32.00,164.78,2624.72,0.81,1.20,0.07,270.00,HBEFA3/PC_G_EU4,0.00,837.22,29,-E2_0,55.94,5.10,!29,0.00,taxi,0.00,194.90,101.60
32.00,147.46,3290.87,0.75,1.47,0.07,90.00,HBEFA3/PC_G_EU4,0.00,1049.68,31,E0_0,64.72,6.94,!31,1.84,taxi,0.00,-93.06,98.40
32.00,20.17,5286.11,4.85,60.75,2.01,180.00,HBEFA3/Bus,0.00,1671.11,32,E5_0,67.11,12.10,!32,0.00,bus,0.00,98.40,187.90
32.00,164.77,2624.70,0.81,1.20,0.07,0.00,HBEFA3/PC_G_EU4,0.00,837.21,4,-E6_0,55.94,89.27,!4,0.00,taxi,4.00,101.60,89.27
32.00,121.76,7728.23,0.74,3.31,0.16,270.00,HBEFA3/PC_G_EU4,0.00,2464.93,9,-E1_0,69.27,32.51,!9,11.51,taxi,0.00,60.29,101.60
33.00,125.92,5283.07,0.70,2.29,0.11,135.97,HBEFA3/PC_G_EU4,0.00,1685.07,10,:J2_12_0,67.11,5.36,!10,6.21,taxi,0.00,102.60,99.40
33.00,164.78,2624.72,0.81,1.20,0.07,353.22,HBEFA3/PC_G_EU4,0.00,837.22,11,:J2_8_0,55.94,3.97,!11,0.00,taxi,8.00,101.01,96.71
33.00,164.78,2624.72,0.81,1.20,0.07,270.00,HBEFA3/PC_G_EU4,0.00,837.22,13,-E2_0,55.94,91.80,!13,0.00,taxi,7.00,108.20,101.60
33.00,26.93,3682.75,0.21,1.36,0.05,90.00,HBEFA3/PC_G_EU4,0.00,1174.63,14,E2_0,65.09,82.25,!14,13.07,taxi,0.00,189.45,98.40
33.00,0.00,0.00,0.00,0.00,0.00,180.00,HBEFA3/PC_G_EU4,0.00,0.00,15,E5_0,46.67,86.56,!15,4.17,taxi,0.00,98.40,113.44
33.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,16,E1_0,52.85,87.63,!16,6.96,taxi,0.00,87.63,98.40
33.00,0.00,0.00,0.00,0.00,0.00,180.00,HBEFA3/PC_G_EU4,0.00,0.00,18,E5_0,61.76,58.65,!18,12.78,taxi,0.00,98.40,141.35
33.00,59.08,5550.53,0.40,2.22,0.10,270.00,HBEFA3/PC_G_EU4,0.00,1770.35,21,-E2_0,67.09,29.31,!21,14.06,taxi,0.00,170.69,101.60
33.00,0.00,0.00,0.00,0.00,0.00,270.00,HBEFA3/PC_G_EU4,0.00,0.00,23,-E2_0,48.81,84.29,!23,3.94,taxi,0.00,115.71,101.60
33.00,161.11,9415.98,0.96,4.12,0.20,90.00,HBEFA3/PC_G_EU4,0.00,3003.23,24,E1_0,71.85,41.53,!24,10.95,taxi,0.00,41.53,98.40
33.00,137.34,5870.36,0.76,2.57,0.12,90.00,HBEFA3/PC_G_EU4,0.00,1872.38,27,E1_0,68.62,17.74,!27,6.26,taxi,0.00,17.74,98.40
33.00,147.69,3020.06,0.74,1.35,0.07,270.00,HBEFA3/PC_G_EU4,0.00,963.31,29,-E2_0,63.01,6.58,!29,1.48,taxi,0.00,193.42,101.60
33.00,145.76,5046.25,0.78,2.23,0.11,90.00,HBEFA3/PC_G_EU4,0.00,1609.54,31,E0_0,68.69,11.28,!31,4.34,taxi,0.00,-88.72,98.40
33.00,22.28,7518.74,5.14,75.73,2.25,180.00,HBEFA3/Bus,0.00,2377.78,32,E5_0,72.90,13.07,!32,0.97,bus,0.00,98.40,186.93
33.00,20.17,5286.11,4.85,60.75,2.01,270.00,HBEFA3/Bus,0.00,1671.11,33,-E3_0,67.11,12.10,!33,0.00,bus,0.00,287.90,101.60
33.00,164.78,2624.72,0.81,1.20,0.07,0.00,HBEFA3/PC_G_EU4,0.00,837.22,4,-E6_0,55.94,89.27,!4,0.00,taxi,5.00,101.60,89.27
33.00,161.95,10463.23,0.99,4.54,0.22,270.00,HBEFA3/PC_G_EU4,0.00,3337.25,9,-E1_0,72.07,46.29,!9,13.78,taxi,0.00,46.51,101.60
34.00,77.62,3347.23,0.43,1.36,0.05,94.67,HBEFA3/PC_G_EU4,0.00,1067.63,10,E2_0,62.20,2.13,!10,6.90,taxi,0.00,109.33,98.40
34.00,164.78,2624.72,0.81,1.20,0.07,353.22,HBEFA3/PC_G_EU4,0.00,837.22,11,:J2_8_0,55.94,3.97,!11,0.00,taxi,9.00,101.01,96.71
34.00,164.78,2624.72,0.81,1.20,0.07,270.00,HBEFA3/PC_G_EU4,0.00,837.22,13,-E2_0,55.94,91.80,!13,0.00,taxi,8.00,108.20,101.60
34.00,129.02,5440.39,0.72,2.36,0.11,180.00,HBEFA3/PC_G_EU4,0.00,1735.24,15,E5_0,67.52,92.78,!15,6.22,taxi,0.00,98.40,107.22
34.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,16,E1_0,47.67,91.54,!16,3.91,taxi,0.00,91.54,98.40
34.00,0.00,0.00,0.00,0.00,0.00,180.00,HBEFA3/PC_G_EU4,0.00,0.00,18,E5_0,58.12,69.04,!18,10.39,taxi,0.00,98.40,130.96
34.00,0.00,1584.47,0.00,0.35,0.00,270.00,HBEFA3/PC_G_EU4,0.00,505.39,21,-E2_0,64.09,43.16,!21,13.85,taxi,0.00,156.84,101.60
34.00,164.55,2618.27,0.81,1.20,0.07,270.00,HBEFA3/PC_G_EU4,0.00,835.17,23,-E2_0,38.62,84.29,!23,0.01,taxi,1.00,115.71,101.60
34.00,115.68,7855.24,0.72,3.34,0.16,90.00,HBEFA3/PC_G_EU4,0.00,2505.44,24,E1_0,69.27,54.19,!24,12.66,taxi,0.00,54.19,98.40
34.00,143.66,7512.10,0.83,3.28,0.16,90.00,HBEFA3/PC_G_EU4,0.00,2396.00,27,E1_0,70.16,26.40,!27,8.66,taxi,0.00,26.40,98.40
34.00,136.02,3828.03,0.71,1.68,0.08,270.00,HBEFA3/PC_G_EU4,0.00,1221.00,29,-E2_0,65.18,9.86,!29,3.28,taxi,0.00,190.14,101.60
34.00,133.23,5832.15,0.75,2.54,0.12,90.00,HBEFA3/PC_G_EU4,0.00,1860.19,31,E0_0,68.25,17.80,!31,6.53,taxi,0.00,-82.20,98.40
34.00,23.39,8820.91,5.30,84.24,2.38,180.00,HBEFA3/Bus,0.00,2789.99,32,E5_0,72.29,14.83,!32,1.76,bus,0.00,98.40,185.17
34.00,22.47,7708.61,5.16,77.04,2.27,270.00,HBEFA3/Bus,0.00,2437.87,33,-E3_0,73.18,13.11,!33,1.01,bus,0.00,286.89,101.60
