161.0,112.21,1.0
161.0,127.85,1.0
161.0,136.61,1.0
161.0,150.03,1.0
162.0,131.85,1.0
161.0,164.78,1.0
166.0,154.6,1.0
166.0,116.51,1.0
166.0,51.95,1.0
166.0,13.94,1.0
166.0,144.02,1.0
199.0,129.8,1.0
154.0,94.11,1.0
174.0,164.44,1.0
174.0,48.54,1.0
174.0,82.87,1.0
174.0,103.01,1.0
174.0,164.78,1.0
145.0,147.68,1.0
145.0,129.45,1.0
145.0,116.78,1.0
145.0,89.62,1.0
145.0,161.42,1.0
174.0,164.77,1.0
175.0,164.78,1.0
175.0,53.33,1.0
175.0,48.09,1.0
175.0,153.47,1.0
175.0,21.59,1.0
175.0,164.78,1.0
175.0,164.78,1.0
175.0,164.78,1.0
175.0,164.78,1.0
175.0,164.55,1.0
175.0,164.76,1.0
175.0,161.95,1.0
175.0,164.78,1.0
175.0,164.78,1.0
175.0,164.78,1.0
174.0,164.78,1.0
146.0,162.72,1.0
146.0,79.65,1.0
173.0,161.72,1.0
173.0,112.17,1.0
147.0,164.78,1.0
147.0,130.28,1.0
147.0,132.36,1.0
147.0,93.44,1.0
147.0,115.97,1.0
147.0,91.44,1.0
147.0,71.1,1.0
147.0,74.64,1.0
147.0,164.44,1.0
174.0,164.78,1.0
174.0,164.78,1.0
174.0,162.32,1.0
174.0,46.68,1.0
146.0,78.28,1.0
146.0,91.31,1.0
146.0,114.3,1.0
146.0,70.59,1.0
146.0,144.28,1.0
146.0,138.38,1.0
144.0,164.78,1.0
174.0,148.23,1.0
174.0,161.9,1.0
174.0,164.78,1.0
174.0,164.78,1.0
174.0,42.41,1.0
174.0,164.78,1.0
174.0,164.78,1.0
174.0,164.74,1.0
144.0,147.71,1.0
142.0,164.78,1.0
142.0,103.42,1.0
142.0,135.86,1.0
142.0,84.02,1.0
176.0,147.38,1.0
176.0,111.48,1.0
176.0,146.45,1.0
177.0,164.78,1.0
177.0,164.78,1.0
176.0,164.73,1.0
141.0,100.37,1.0
141.0,73.09,1.0
177.0,132.18,1.0
177.0,164.78,1.0
177.0,164.78,1.0
177.0,11.68,1.0
177.0,164.78,1.0
177.0,163.44,1.0
177.0,164.63,1.0
177.0,164.78,1.0
177.0,164.2,1.0
177.0,164.78,1.0
141.0,132.7,1.0
176.0,164.78,1.0
176.0,164.78,1.0
176.0,163.81,1.0
144.0,82.74,1.0
144.0,154.18,1.0
175.0,164.64,1.0
175.0,4.58,1.0
175.0,164.78,1.0
175.0,152.31,1.0
175.0,147.41,1.0
143.0,164.78,1.0
143.0,149.77,1.0
143.0,92.73,1.0
143.0,81.84,1.0
143.0,105.38,1.0
176.0,164.77,1.0
176.0,164.57,1.0
176.0,164.78,1.0
176.0,164.78,1.0
176.0,1.95,1.0
176.0,164.78,1.0
144.0,125.57,1.0
176.0,164.78,1.0
176.0,142.98,1.0
176.0,6.13,1.0
176.0,164.78,1.0
176.0,164.78,1.0
173.0,13.44,1.0
173.0,164.77,1.0
152.0,164.78,1.0
152.0,153.51,1.0
152.0,84.18,1.0
152.0,35.42,1.0
152.0,119.17,1.0
152.0,99.95,1.0
152.0,162.49,1.0
152.0,164.78,1.0
171.0,164.78,1.0
171.0,164.78,1.0
171.0,160.4,1.0
171.0,164.72,1.0
171.0,164.43,1.0
171.0,159.48,1.0
171.0,87.25,1.0
171.0,135.17,1.0
171.0,127.93,1.0
151.0,142.02,1.0
151.0,112.65,1.0
171.0,164.78,1.0
171.0,164.78,1.0
154.0,90.29,1.0
154.0,164.66,1.0
154.0,164.78,1.0
170.0,164.78,1.0
170.0,164.78,1.0
170.0,164.33,1.0
170.0,160.66,1.0
170.0,71.39,1.0
170.0,139.63,1.0
170.0,120.87,1.0
170.0,149.26,1.0
153.0,151.57,1.0
153.0,131.85,1.0
171.0,164.78,1.0
171.0,107.36,1.0
171.0,131.34,1.0
171.0,164.78,1.0
171.0,164.78,1.0
153.0,164.78,1.0
151.0,79.98,1.0
153.0,164.52,1.0
153.0,92.72,1.0
153.0,95.73,1.0
153.0,84.58,1.0
173.0,163.39,1.0
151.0,148.49,1.0
172.0,164.78,1.0
149.0,95.99,1.0
149.0,164.77,1.0
173.0,164.78,1.0
173.0,164.78,1.0
173.0,85.31,1.0
173.0,48.61,1.0
173.0,164.78,1.0
173.0,164.78,1.0
173.0,164.78,1.0
173.0,6.82,1.0
173.0,164.78,1.0
173.0,158.82,1.0
148.0,164.78,1.0
148.0,149.89,1.0
148.0,123.49,1.0
148.0,101.46,1.0
148.0,87.28,1.0
148.0,96.74,1.0
148.0,71.23,1.0
148.0,164.64,1.0
173.0,163.81,1.0
173.0,164.78,1.0
173.0,164.78,1.0
149.0,94.57,1.0
149.0,140.72,1.0
149.0,142.53,1.0
172.0,164.78,1.0
172.0,175.42,1.0
172.0,164.78,1.0
172.0,164.78,1.0
172.0,164.78,1.0
172.0,94.3,1.0
172.0,164.78,1.0
150.0,133.09,1.0
150.0,121.49,1.0
150.0,163.18,1.0
150.0,119.02,1.0
150.0,66.31,1.0
150.0,104.71,1.0
149.0,149.49,1.0
172.0,117.95,1.0
172.0,147.42,1.0
172.0,25.22,1.0
172.0,161.88,1.0
151.0,164.78,1.0
172.0,164.66,1.0
172.0,164.78,1.0
150.0,164.77,1.0
172.0,164.78,1.0
194.0,164.7,1.0
49.0,79.65,1.0
49.0,140.65,1.0
49.0,145.99,1.0
14.0,157.07,1.0
14.0,134.28,1.0
15.0,112.36,1.0
49.0,5.93,1.0
50.0,4.76,1.0
25.0,2.64,1.0
25.0,60.89,1.0
25.0,155.8,1.0
25.0,161.44,1.0
25.0,36.91,1.0
24.0,71.79,1.0
70.0,26.83,1.0
49.0,117.67,1.0
49.0,122.98,1.0
71.0,4.53,1.0
71.0,50.33,1.0
48.0,26.5,1.0
26.0,24.86,1.0
26.0,1.83,1.0
26.0,161.77,1.0
26.0,163.49,1.0
70.0,2.59,1.0
25.0,146.94,1.0
25.0,94.37,1.0
72.0,124.28,1.0
48.0,68.8,1.0
49.0,36.95,1.0
49.0,129.93,1.0
71.0,99.84,1.0
25.0,145.0,1.0
48.0,156.07,1.0
50.0,27.96,1.0
68.0,147.49,1.0
68.0,71.62,1.0
51.0,145.85,1.0
51.0,162.86,1.0
51.0,154.52,1.0
51.0,111.81,1.0
51.0,86.68,1.0
67.0,128.97,1.0
67.0,144.56,1.0
67.0,172.65,1.0
24.0,147.87,1.0
24.0,126.0,1.0
24.0,107.18,1.0
24.0,58.84,1.0
24.0,2.91,1.0
16.0,115.57,1.0
16.0,123.99,1.0
16.0,123.07,1.0
51.0,111.08,1.0
51.0,22.09,1.0
68.0,122.16,1.0
50.0,161.2,1.0
69.0,110.65,1.0
50.0,120.72,1.0
50.0,55.47,1.0
50.0,155.11,1.0
50.0,135.08,1.0
69.0,146.05,1.0
50.0,53.86,1.0
15.0,123.79,1.0
15.0,147.4,1.0
15.0,164.78,1.0
50.0,0.6,1.0
15.0,1.43,1.0
15.0,4.05,1.0
15.0,113.29,1.0
15.0,117.9,1.0
48.0,141.1,1.0
48.0,137.1,1.0
46.0,71.52,1.0
46.0,135.65,1.0
46.0,21.09,1.0
46.0,164.78,1.0
46.0,147.37,1.0
46.0,147.7,1.0
46.0,164.72,1.0
46.0,164.74,1.0
46.0,119.99,1.0
76.0,26.47,1.0
46.0,144.14,1.0
27.0,164.78,1.0
27.0,102.12,1.0
27.0,94.71,1.0
27.0,90.37,1.0
27.0,163.86,1.0
46.0,144.39,1.0
46.0,94.96,1.0
45.0,151.4,1.0
45.0,7.59,1.0
28.0,0.86,1.0
28.0,143.38,1.0
28.0,164.76,1.0
28.0,164.77,1.0
28.0,67.26,1.0
78.0,4.54,1.0
27.0,164.28,1.0
27.0,160.72,1.0
45.0,164.78,1.0
45.0,164.78,1.0
45.0,164.76,1.0
45.0,164.63,1.0
45.0,164.59,1.0
45.0,77.53,1.0
45.0,101.91,1.0
45.0,148.01,1.0
26.0,3.24,1.0
47.0,38.93,1.0
74.0,151.83,1.0
47.0,106.51,1.0
48.0,49.91,1.0
48.0,153.46,1.0
48.0,2.84,1.0
48.0,120.07,1.0
47.0,164.78,1.0
48.0,143.06,1.0
26.0,100.81,1.0
73.0,96.37,1.0
13.0,135.49,1.0
14.0,127.83,1.0
14.0,123.95,1.0
14.0,150.11,1.0
14.0,164.78,1.0
48.0,146.59,1.0
16.0,142.26,1.0
47.0,150.88,1.0
47.0,130.81,1.0
75.0,138.37,1.0
26.0,125.4,1.0
12.0,94.71,1.0
12.0,117.62,1.0
13.0,133.21,1.0
13.0,164.78,1.0
47.0,133.42,1.0
13.0,17.71,1.0
26.0,95.39,1.0
47.0,46.31,1.0
13.0,134.13,1.0
47.0,120.99,1.0
47.0,0.2,1.0
47.0,122.71,1.0
47.0,150.72,1.0
19.0,142.44,1.0
19.0,147.92,1.0
19.0,123.36,1.0
19.0,138.1,1.0
55.0,21.24,1.0
55.0,119.17,1.0
55.0,164.78,1.0
55.0,164.74,1.0
55.0,163.22,1.0
59.0,164.76,1.0
59.0,110.49,1.0
59.0,164.78,1.0
59.0,164.78,1.0
55.0,50.84,1.0
59.0,17.22,1.0
19.0,102.74,1.0
54.0,153.85,1.0
54.0,61.83,1.0
23.0,23.24,1.0
22.0,147.39,1.0
19.0,166.35,1.0
19.0,151.8,1.0
61.0,26.53,1.0
54.0,164.65,1.0
22.0,96.22,1.0
60.0,164.76,1.0
60.0,12.92,1.0
60.0,164.78,1.0
60.0,164.78,1.0
60.0,37.12,1.0
22.0,135.49,1.0
58.0,33.32,1.0
56.0,122.38,1.0
56.0,164.32,1.0
57.0,164.4,1.0
57.0,121.58,1.0
57.0,164.77,1.0
57.0,164.78,1.0
56.0,3.08,1.0
20.0,123.62,1.0
20.0,133.93,1.0
20.0,18.12,1.0
20.0,17.08,1.0
21.0,78.54,1.0
21.0,43.21,1.0
20.0,142.67,1.0
58.0,8.18,1.0
58.0,164.78,1.0
21.0,2.24,1.0
21.0,67.77,1.0
21.0,15.59,1.0
58.0,164.68,1.0
21.0,164.78,1.0
21.0,134.79,1.0
21.0,112.04,1.0
21.0,137.9,1.0
58.0,164.78,1.0
20.0,52.83,1.0
56.0,15.03,1.0
56.0,119.63,1.0
56.0,75.92,1.0
56.0,164.78,1.0
20.0,13.3,1.0
20.0,122.96,1.0
